ExScore,Attd,HrsStd,PrevSco,ParInv,Acc2Rs,TutSes,FamInc,ParEdLev,MotLev,PerInf
72,99,21,51,2,3,2,2,3,3,2
70,77,24,73,3,2,3,2,1,2,3
71,99,29,55,2,2,0,2,1,1,3
84,66,25,55,3,2,4,2,1,2,2
72,83,25,94,3,3,2,1,2,1,3
67,68,20,82,2,3,1,1,3,2,3
72,92,22,82,3,1,2,2,3,2,2
70,91,27,70,1,3,1,2,1,1,2
62,65,12,71,2,3,1,1,1,2,2
71,96,18,65,3,2,3,2,2,1,3
62,68,15,72,1,2,3,3,1,1,2
68,85,22,79,2,2,1,1,1,1,3
74,99,27,59,3,2,2,1,1,3,3
68,95,16,63,3,3,0,2,1,2,3
64,98,6,75,2,1,1,3,3,2,2
65,74,18,69,3,2,0,1,1,2,3
66,64,25,91,2,1,1,1,2,2,3
68,68,23,91,2,3,5,1,2,1,2
67,80,23,67,2,2,2,1,1,1,2
67,92,18,73,2,2,1,2,1,1,2
63,66,12,99,2,3,2,2,1,1,2
71,86,23,91,2,3,2,1,2,2,1
63,73,15,61,2,3,1,1,3,1,3
66,74,33,64,2,1,0,2,1,2,1
67,86,23,54,3,2,2,2,1,1,1
66,79,17,84,2,3,0,2,1,2,2
70,92,16,66,2,2,2,2,3,3,3
64,66,19,77,3,2,3,2,2,1,1
71,92,19,88,2,2,1,3,3,1,3
68,63,27,92,3,3,0,1,2,2,2
64,68,21,66,1,2,2,3,1,1,2
66,86,16,62,2,2,1,1,1,1,3
72,94,31,92,1,2,1,3,1,1,2
66,70,20,69,1,2,2,2,3,3,2
66,81,16,57,2,2,1,2,1,3,3
68,68,22,96,3,2,1,2,3,2,3
70,92,22,74,2,1,2,2,2,3,3
64,91,9,59,2,2,0,1,2,3,3
71,66,32,77,3,3,3,2,2,3,2
72,79,28,94,2,3,2,1,2,1,3
71,91,18,69,3,2,5,1,1,2,3
63,73,13,59,2,1,0,2,3,2,2
68,85,22,79,1,2,1,3,2,2,3
63,62,21,92,2,2,1,2,1,2,3
66,84,22,56,2,2,0,3,1,2,3
63,66,21,52,2,2,1,2,1,3,2
72,93,23,53,3,3,1,1,2,3,2
70,74,29,62,2,3,3,1,3,3,3
65,71,23,50,2,2,1,1,2,2,3
67,94,14,71,2,3,0,2,2,2,1
66,62,28,85,1,3,2,1,1,2,3
69,76,30,86,2,2,1,2,3,2,2
73,75,39,82,2,3,1,3,2,3,1
66,71,13,65,2,3,2,2,3,3,2
70,96,21,87,2,2,0,2,1,2,2
68,90,8,79,3,3,2,1,2,3,1
65,63,23,93,1,2,2,2,1,2,3
67,89,17,74,2,2,1,1,3,2,3
71,81,32,59,3,2,2,3,1,3,2
70,96,15,82,3,3,2,1,1,2,2
61,73,10,58,2,1,5,1,1,1,1
69,83,17,98,3,2,0,2,1,2,3
63,80,8,85,1,2,1,1,3,2,1
67,80,25,88,2,2,0,1,2,1,1
65,78,8,84,3,2,0,2,2,2,3
63,68,20,55,3,2,0,1,1,3,3
67,90,8,73,2,2,3,3,3,3,1
66,78,18,83,1,3,2,1,3,2,1
72,98,30,61,1,2,0,1,3,2,3
68,70,22,84,2,3,3,1,1,1,3
67,87,15,91,3,2,1,1,1,2,2
72,98,20,64,2,2,1,3,3,2,3
66,87,20,60,2,3,0,1,1,2,3
73,95,23,94,2,2,1,2,1,2,3
71,93,12,50,3,3,4,3,3,1,3
65,74,24,63,1,1,1,1,1,3,3
65,84,4,70,2,2,5,2,1,2,2
65,66,16,84,3,2,2,2,1,2,2
68,81,17,100,2,2,2,2,2,1,2
70,69,24,69,3,2,7,3,2,2,3
68,90,20,97,2,1,1,2,1,1,2
62,81,12,68,1,2,0,1,1,3,1
66,76,14,85,2,2,3,1,2,3,2
65,71,21,58,2,2,3,1,2,1,1
71,100,20,73,2,2,1,1,2,2,2
61,63,17,94,2,2,0,2,1,1,1
63,62,17,66,2,2,2,3,1,3,2
67,69,24,55,2,3,3,2,1,1,2
70,99,17,76,2,2,2,3,3,1,3
73,99,19,72,2,2,3,2,3,1,2
69,95,11,95,2,2,1,1,3,1,3
61,69,9,80,1,2,1,2,2,2,2
64,66,16,100,2,2,1,2,1,2,2
61,64,18,57,1,2,1,3,1,2,2
63,64,15,92,2,2,3,1,2,1,1
65,83,18,62,2,1,2,1,1,3,1
73,91,30,62,3,2,3,1,3,1,1
68,75,25,75,2,1,2,3,3,3,1
72,99,25,83,2,2,1,2,2,2,2
62,77,12,85,1,1,1,2,2,2,3
63,66,13,51,3,2,3,2,3,1,3
58,79,3,64,1,2,0,2,3,1,1
68,87,15,83,2,2,1,3,1,2,3
74,93,26,94,3,3,1,2,1,1,1
68,78,23,83,2,2,1,2,1,2,3
67,84,19,63,2,2,1,3,1,2,3
65,71,20,75,2,2,0,2,1,1,3
63,86,16,82,1,1,0,1,1,1,2
71,99,21,57,2,1,2,2,3,3,2
62,62,25,77,2,1,0,2,2,2,1
66,95,10,74,3,1,2,1,1,3,1
65,82,22,67,1,2,1,1,3,1,2
66,70,26,81,3,2,0,1,1,1,2
71,98,18,82,3,1,3,2,2,2,1
68,79,24,99,1,3,2,1,1,3,1
72,73,37,71,2,3,0,3,1,2,3
66,67,19,77,2,3,1,2,3,2,1
66,70,22,58,2,1,4,3,3,1,3
67,93,16,77,1,3,2,1,1,3,1
71,85,21,52,1,3,5,3,3,2,3
72,97,23,57,3,3,2,3,3,1,3
64,69,21,59,1,2,3,1,3,2,2
60,65,14,82,1,3,1,1,1,1,1
64,60,21,78,3,1,2,2,1,2,3
70,80,29,90,2,1,2,2,2,2,3
72,100,23,73,2,1,3,2,2,2,2
68,88,26,74,2,3,0,1,1,2,1
62,72,19,58,2,1,0,2,1,2,2
68,95,24,87,2,1,0,1,1,2,2
60,61,14,71,2,1,0,2,3,2,2
72,93,22,59,2,3,3,1,3,1,3
65,72,14,89,1,3,2,2,1,2,3
63,66,16,84,2,1,3,1,1,3,3
66,69,21,85,2,1,2,2,3,2,3
65,79,22,57,1,2,1,2,1,1,3
65,77,13,83,2,3,1,2,3,2,1
67,72,26,85,1,3,2,1,1,2,1
65,67,23,50,2,2,4,1,2,1,3
67,90,16,66,3,2,0,3,1,2,1
66,100,11,54,2,2,1,1,3,1,1
71,91,19,84,1,3,2,3,1,3,3
64,72,17,61,2,2,1,2,3,2,2
61,70,21,63,1,1,0,2,1,2,3
65,69,18,54,3,3,1,3,1,1,2
61,65,8,74,2,2,1,2,1,2,3
64,82,18,52,3,1,1,1,1,1,1
69,84,18,92,3,3,0,1,2,1,1
71,88,24,51,2,2,4,2,1,3,3
70,87,16,53,3,2,3,2,2,3,2
70,72,30,82,3,2,1,1,2,3,3
62,73,9,96,2,2,0,1,1,1,3
73,87,28,95,2,2,2,2,3,2,3
66,74,19,54,2,3,0,2,2,3,3
66,69,25,64,2,2,1,3,3,2,1
66,75,20,76,1,2,3,3,2,2,1
66,71,27,51,2,2,3,3,2,2,2
65,64,18,76,2,2,2,2,1,2,3
67,93,13,72,1,1,2,2,3,3,3
76,94,29,79,3,2,6,1,2,2,2
66,69,19,96,2,2,0,3,1,2,3
63,63,21,64,2,2,1,3,1,1,1
71,90,27,82,2,2,0,2,2,2,3
63,68,14,71,2,3,1,2,2,1,3
67,76,24,72,3,1,1,3,2,1,3
63,63,16,82,2,2,0,3,1,2,2
66,69,19,98,3,2,0,3,1,2,2
72,92,20,93,2,2,3,3,2,1,3
70,92,11,82,3,2,4,2,3,3,1
62,68,15,73,3,1,0,2,2,2,3
69,73,28,71,3,2,0,2,2,2,3
66,65,25,89,1,2,2,2,1,2,2
64,63,20,61,2,2,2,3,1,2,2
70,100,21,79,1,2,2,1,1,2,2
67,86,18,75,2,2,0,1,1,3,2
71,82,28,82,2,3,1,2,3,1,1
69,91,19,59,2,2,1,3,3,3,2
70,94,21,85,3,1,1,2,2,2,1
70,92,27,81,2,2,0,1,2,2,1
61,61,15,59,3,1,1,2,3,2,2
65,67,29,72,1,3,0,2,1,2,2
67,86,11,84,2,3,0,3,1,2,2
70,75,30,95,2,1,1,3,3,1,1
68,87,19,50,1,3,3,1,3,2,2
69,98,9,58,3,3,2,2,2,2,1
65,68,17,99,2,2,1,2,3,2,2
68,95,14,88,3,2,2,1,1,2,2
67,73,16,81,3,2,1,3,3,2,1
70,100,19,57,2,3,1,3,1,2,3
68,66,26,71,3,3,2,2,1,3,2
69,81,21,86,3,2,1,1,2,2,2
70,92,22,95,3,1,0,1,3,1,3
67,77,13,69,3,3,2,1,2,2,2
70,79,15,100,3,3,4,1,2,2,2
74,99,31,57,2,1,1,3,3,3,2
63,77,16,69,2,1,1,1,1,1,2
72,84,30,94,3,2,1,1,1,2,3
62,62,19,82,3,2,0,1,3,1,2
71,94,20,91,2,2,1,1,3,2,3
68,86,26,95,2,1,0,1,1,2,1
72,76,28,75,2,3,3,3,1,3,3
64,61,19,62,2,3,1,3,3,3,2
64,84,18,85,1,1,0,2,1,2,2
63,61,20,78,1,3,0,1,1,2,3
66,60,22,89,3,2,2,2,2,2,2
71,85,25,76,2,2,2,3,2,2,3
70,68,20,91,2,3,4,3,2,3,3
67,68,24,95,3,2,3,2,1,1,3
73,86,30,87,3,3,0,1,2,2,3
64,62,22,87,1,2,2,3,1,2,2
65,73,22,79,1,2,4,2,3,2,1
62,66,11,74,2,2,3,2,1,2,2
64,83,4,99,3,2,1,1,2,1,2
67,86,22,82,1,2,1,1,2,1,3
74,89,19,92,2,3,5,2,3,3,3
63,70,17,75,3,2,1,1,2,2,2
64,64,21,78,3,1,1,2,1,1,3
64,63,20,83,2,1,4,2,3,1,2
70,77,27,86,1,3,1,3,2,3,1
71,98,21,72,2,2,3,1,1,2,3
63,69,16,68,2,2,0,2,2,2,2
65,64,19,71,2,3,1,3,1,2,2
70,84,23,61,2,3,2,2,2,2,2
65,87,17,71,1,1,2,1,2,2,2
68,86,16,94,3,2,0,2,1,3,1
72,94,21,99,2,3,1,2,1,2,2
67,79,20,79,2,3,0,2,1,1,2
65,65,23,57,3,3,1,3,1,1,2
66,72,18,71,2,2,2,3,3,1,3
67,86,9,80,3,3,1,1,2,2,3
65,85,17,69,2,1,1,2,3,2,2
68,81,25,60,2,2,2,2,1,2,2
68,87,18,61,2,2,2,2,1,3,3
69,85,19,74,2,3,1,3,2,2,2
71,95,26,61,2,1,2,2,3,2,2
64,83,16,62,2,2,0,1,3,2,2
64,70,19,89,2,2,1,1,1,2,2
67,87,17,53,2,2,3,1,3,1,3
70,96,14,66,2,3,3,2,2,2,3
66,75,19,77,2,3,1,1,1,2,3
70,91,23,53,3,2,3,2,1,1,1
70,89,20,84,2,3,1,3,1,1,2
64,62,22,69,3,2,1,3,2,1,1
71,83,31,70,1,3,3,1,2,2,1
63,65,18,63,2,3,1,2,1,2,3
72,99,22,67,2,2,1,2,2,3,1
72,92,17,93,3,3,4,2,2,2,2
61,64,15,89,3,1,0,1,1,1,1
63,65,16,97,3,1,2,1,1,3,1
67,84,17,85,1,3,0,2,2,3,3
67,74,22,79,3,1,3,2,1,1,2
65,61,34,63,2,1,2,2,1,1,2
64,82,16,83,1,2,0,2,1,2,1
69,76,18,95,2,1,2,3,3,3,3
65,64,20,53,2,3,4,3,2,3,2
71,92,22,72,3,3,1,1,3,1,2
70,97,22,57,2,2,0,2,1,2,3
98,90,28,91,1,2,0,2,2,2,3
65,93,5,81,2,2,1,1,2,2,2
63,69,6,94,3,2,1,2,3,2,2
61,71,17,53,2,2,0,1,1,1,3
67,68,27,95,2,1,1,1,2,2,3
64,91,11,53,2,2,0,1,3,2,2
65,98,2,64,3,2,1,1,1,2,2
73,89,23,58,3,3,2,2,3,2,3
69,95,21,57,2,3,1,1,1,1,3
67,86,13,59,2,3,3,2,1,2,2
63,76,14,74,3,2,0,3,2,1,3
67,77,14,89,3,3,0,2,2,1,3
66,63,21,95,1,3,2,3,1,2,2
64,61,16,78,2,3,2,1,2,2,3
68,88,23,58,3,1,2,1,1,2,2
61,78,3,54,2,2,2,3,1,3,3
66,82,15,75,2,2,1,3,2,2,1
65,82,13,88,2,2,0,1,1,2,2
65,71,18,81,2,3,0,2,2,2,1
67,79,17,79,2,2,3,2,3,2,2
68,79,25,52,3,2,1,2,3,2,1
63,76,9,71,2,2,1,2,2,2,2
70,93,20,78,3,2,1,1,2,1,3
68,78,23,80,3,3,0,1,1,2,2
69,84,31,50,2,2,2,1,1,2,3
67,96,17,60,3,2,0,1,2,1,2
69,95,22,97,2,2,0,1,1,2,2
65,96,9,75,2,1,1,1,1,1,3
61,71,6,85,2,3,1,1,1,2,3
65,61,25,65,2,3,3,1,2,1,2
67,70,20,79,1,2,4,2,3,1,3
66,71,27,68,2,3,1,1,1,2,1
69,96,12,65,2,2,2,3,3,2,2
71,86,23,71,2,2,3,2,2,3,2
68,63,31,73,3,3,1,3,1,2,3
65,65,23,67,3,2,3,2,1,3,1
64,66,22,63,2,2,1,1,3,3,2
68,85,20,81,2,1,1,3,2,1,3
64,89,11,69,1,3,1,1,1,1,2
71,94,28,60,2,3,1,1,1,1,3
70,98,16,88,3,2,1,1,3,2,2
68,68,23,86,3,2,0,2,3,2,3
63,72,11,94,2,2,2,2,1,1,3
61,70,13,78,2,3,0,1,1,2,1
66,74,29,64,2,1,2,2,2,2,2
75,97,18,93,2,3,5,3,2,2,3
71,83,29,64,3,3,2,2,1,2,2
69,90,20,83,2,2,1,1,2,3,3
62,80,9,60,3,1,2,1,1,2,2
65,61,25,81,2,2,0,2,1,3,3
61,63,16,92,2,1,0,1,2,2,3
69,82,24,77,2,2,3,2,1,2,3
66,89,20,74,1,1,1,2,3,1,3
64,69,11,100,3,2,1,1,1,1,2
69,89,21,51,3,2,1,2,1,1,3
78,92,33,67,3,3,6,3,1,1,3
68,76,23,96,1,3,2,2,1,1,2
68,76,26,77,1,2,1,2,1,2,2
68,87,21,82,1,1,0,2,3,2,2
69,91,21,66,2,2,1,3,2,1,3
68,100,13,54,2,1,0,2,2,2,3
80,74,21,64,3,1,3,1,2,2,2
67,76,26,67,2,2,1,1,1,3,1
64,67,15,74,1,2,1,3,3,2,3
64,68,29,70,2,1,0,2,3,1,1
68,88,19,76,2,2,1,2,1,1,3
67,97,15,60,1,2,4,2,1,1,1
65,76,26,59,2,2,0,2,3,1,2
66,67,18,68,3,3,0,2,1,2,3
67,71,25,74,2,1,4,2,3,1,3
64,78,18,67,3,2,0,3,2,1,1
66,72,20,79,2,1,1,1,3,2,3
63,69,23,66,2,1,1,2,2,1,3
71,89,22,59,2,3,5,2,1,3,3
62,60,8,93,3,2,0,1,3,3,2
64,82,13,60,2,3,1,1,2,2,3
72,92,26,98,1,2,2,2,3,2,2
65,71,19,99,3,2,0,1,1,1,1
67,84,17,85,1,3,1,2,2,2,3
65,87,12,75,3,3,1,1,2,2,2
63,86,14,90,1,1,0,1,1,1,2
65,78,8,94,3,3,1,3,1,1,2
67,74,19,85,2,2,1,1,3,2,3
67,93,16,55,2,2,0,3,1,1,2
65,90,14,50,1,2,0,2,2,2,3
64,73,20,60,2,3,1,1,1,2,3
64,64,22,59,3,1,0,2,1,3,3
69,63,33,59,3,3,1,2,1,2,3
60,64,11,75,2,2,1,3,1,1,3
70,83,27,76,2,2,1,1,1,2,3
66,62,26,86,1,3,2,2,1,2,3
66,73,15,60,2,2,3,2,2,3,2
68,90,21,55,2,1,2,2,2,2,2
70,91,21,74,2,3,0,2,3,1,1
72,90,29,83,2,2,0,2,1,2,3
64,70,24,69,1,1,1,3,1,3,1
67,90,17,84,2,3,1,1,1,2,1
64,76,11,83,1,2,3,2,1,3,3
64,68,19,51,3,3,1,3,1,2,3
72,81,27,93,2,3,0,3,2,2,2
66,97,11,69,1,1,3,1,1,2,3
68,86,14,57,3,2,3,3,2,2,2
95,67,21,88,2,2,1,1,3,2,3
64,87,14,74,2,1,0,2,2,2,2
64,77,15,52,2,2,1,2,2,2,2
68,84,17,89,1,3,2,3,1,2,3
67,89,12,72,2,1,1,3,2,2,2
67,81,14,88,2,2,1,3,3,2,3
71,93,24,88,3,2,1,2,1,1,1
63,89,12,55,2,1,1,1,1,1,1
66,85,10,81,2,2,3,1,1,2,2
65,66,16,68,3,3,2,1,3,3,3
68,93,24,77,2,1,0,1,1,2,1
68,97,19,54,2,1,0,3,1,2,2
62,65,17,79,2,3,0,2,1,2,3
67,80,20,89,1,2,0,3,3,2,2
65,70,10,99,3,3,1,2,1,2,2
71,90,23,66,3,2,2,3,1,1,2
71,89,22,58,2,3,4,3,2,2,2
61,66,18,68,3,2,1,2,1,1,3
70,95,26,51,2,2,1,1,1,2,3
60,67,13,70,2,1,0,1,1,2,1
70,92,27,96,1,2,0,1,3,2,2
67,78,21,60,2,3,1,1,2,3,2
66,73,18,74,2,2,3,2,3,1,2
63,66,20,79,1,1,2,2,1,2,3
65,67,19,59,2,2,3,1,3,1,3
75,86,27,67,3,2,5,3,3,3,3
66,82,14,96,3,2,2,3,1,1,1
61,65,15,65,2,2,1,1,2,2,2
65,65,26,82,2,2,1,1,3,1,3
61,63,16,57,1,2,2,1,3,2,2
73,90,25,83,3,3,2,2,2,2,1
73,88,30,64,3,2,1,3,2,2,2
63,62,18,62,2,2,1,2,2,2,3
67,82,24,56,1,2,1,2,3,2,3
62,63,13,52,2,3,2,1,1,2,3
71,96,25,98,1,1,1,2,2,2,2
70,96,21,71,2,2,2,1,1,2,1
70,88,23,89,2,2,0,2,1,2,3
69,97,16,96,2,2,4,1,1,1,2
66,92,10,60,2,2,3,1,2,3,3
72,93,23,93,1,3,1,2,1,3,1
63,83,8,85,3,1,1,1,1,1,2
65,72,18,79,1,2,1,2,1,2,3
71,69,26,90,3,3,3,2,2,2,3
66,73,21,56,2,2,5,3,1,2,2
69,85,32,63,2,1,2,3,1,1,2
62,67,26,57,1,2,0,2,2,2,1
66,70,16,95,3,3,1,2,1,3,2
66,79,20,55,2,1,3,1,1,1,3
64,69,20,99,2,1,1,2,1,3,1
68,97,14,83,2,2,0,1,1,2,3
68,90,17,83,2,2,5,2,1,1,1
67,87,8,97,3,3,2,1,1,1,3
67,83,20,66,3,1,1,3,2,2,2
68,80,19,67,3,3,2,1,3,2,2
65,67,10,92,3,2,1,2,3,2,1
74,96,22,99,1,3,4,1,2,3,3
85,70,24,52,2,3,1,1,3,3,3
64,64,21,82,2,2,2,1,2,2,2
67,90,18,62,1,2,3,2,1,3,2
68,67,24,86,3,3,2,2,2,2,1
67,75,24,89,1,2,0,2,2,1,3
65,61,22,88,3,2,1,2,1,1,2
63,65,15,72,3,3,2,1,3,1,2
64,67,22,58,2,2,1,1,3,2,2
62,62,27,79,1,1,0,1,2,2,1
68,86,16,89,1,3,1,2,3,1,3
75,93,33,96,2,2,0,1,3,3,3
63,75,17,73,2,1,0,1,1,3,2
68,95,20,62,2,1,2,1,2,1,2
63,69,16,56,2,2,2,2,3,1,2
68,73,21,90,3,3,0,2,2,2,2
62,66,10,77,2,3,0,2,1,2,3
67,85,17,84,1,2,3,2,2,2,3
66,77,13,58,3,3,2,1,1,2,3
65,85,21,50,2,2,1,2,1,1,2
69,90,26,98,2,2,0,1,3,2,1
64,85,6,70,3,2,0,1,3,3,3
75,97,32,73,3,2,0,3,2,2,1
66,72,22,96,1,1,1,1,2,3,3
62,74,15,60,2,1,2,2,1,1,3
70,89,21,90,1,2,4,3,3,1,2
68,84,21,51,3,3,0,2,1,2,3
66,67,16,94,2,3,1,2,3,3,2
65,75,21,79,1,3,0,1,1,2,2
68,79,16,74,3,2,3,2,3,3,3
68,77,18,85,3,2,2,2,3,1,3
62,67,16,53,2,2,2,2,1,1,3
66,97,11,60,1,2,2,1,2,1,3
68,90,21,70,2,1,2,1,3,2,1
69,79,24,81,3,2,0,3,1,3,3
67,87,23,57,2,1,2,3,1,2,3
74,96,25,69,1,3,3,3,3,1,3
61,65,22,63,1,2,2,2,1,2,2
64,70,17,82,3,2,2,3,1,1,1
69,82,25,96,2,2,1,1,1,2,3
66,92,12,58,3,2,2,2,2,1,3
61,61,15,59,2,2,0,1,1,3,2
71,99,14,80,2,2,3,2,2,3,2
71,78,26,73,3,3,2,1,2,2,3
69,74,26,86,2,2,2,1,2,1,3
66,72,23,64,2,2,1,1,3,1,2
64,67,26,77,1,2,2,1,1,1,2
68,92,15,69,1,2,1,3,3,2,2
71,98,22,64,3,2,0,2,1,1,3
66,77,19,86,3,2,0,2,1,3,1
94,98,25,90,2,2,1,3,3,3,2
68,93,19,66,1,3,1,2,1,1,2
66,79,18,81,2,2,1,2,2,2,3
70,87,23,59,3,1,4,2,1,2,2
68,77,25,90,2,2,1,1,1,2,2
64,62,20,59,2,2,3,2,1,1,3
69,88,14,97,3,2,0,1,2,2,3
59,62,5,71,3,3,1,1,2,1,3
70,93,21,82,1,2,2,2,2,2,2
72,93,24,90,3,1,0,3,2,3,1
64,69,22,84,1,2,0,2,2,2,2
63,73,8,78,2,3,0,2,1,3,1
67,79,18,69,2,2,2,3,2,2,3
62,84,7,96,2,2,1,1,1,2,3
69,71,28,57,2,2,1,1,3,3,2
66,84,13,94,2,2,3,2,1,2,1
66,72,28,85,1,1,4,1,1,3,1
63,62,26,79,1,2,1,1,2,2,3
62,60,15,66,2,2,2,3,1,3,2
58,64,13,57,2,3,1,1,1,1,2
67,92,22,72,2,1,0,2,2,1,1
68,98,15,89,2,2,2,1,2,1,2
67,77,21,87,3,2,1,1,2,1,2
67,81,17,82,2,2,3,1,2,2,2
62,66,9,100,1,2,3,2,2,1,2
66,82,7,99,2,3,2,2,3,2,1
65,66,21,70,2,2,1,1,1,2,3
67,84,17,60,2,3,0,1,2,2,3
69,97,17,73,2,1,1,2,2,3,2
67,68,24,92,2,3,1,1,1,1,3
69,91,27,73,1,2,0,1,2,1,2
62,61,18,67,2,1,2,3,1,1,3
67,75,18,87,2,2,3,1,3,1,1
63,64,23,83,2,1,0,2,1,2,2
65,74,12,98,2,2,2,1,2,3,2
66,67,21,77,2,2,3,3,2,2,2
71,75,23,98,2,3,3,2,2,2,3
70,77,24,65,1,3,1,2,3,3,3
68,72,8,93,3,3,4,2,1,3,3
67,86,15,68,3,2,0,2,1,3,2
71,97,15,90,2,3,2,3,1,3,2
65,76,21,96,1,2,1,1,1,2,1
64,68,23,81,1,2,1,1,3,1,2
69,71,29,86,2,2,1,1,2,2,3
68,94,17,98,2,1,1,2,1,1,1
67,83,17,69,2,1,4,1,2,1,2
71,78,27,76,2,2,1,2,3,3,3
64,66,22,95,2,1,1,2,1,2,1
69,78,28,84,2,3,2,1,2,2,1
68,71,22,94,2,3,1,2,1,2,2
69,98,13,81,3,1,1,2,3,2,1
67,95,12,87,2,2,0,1,1,2,3
58,63,11,51,2,3,0,1,2,3,1
66,81,24,67,1,2,0,2,1,3,1
69,69,27,89,2,3,2,3,1,1,2
70,76,31,70,2,3,3,1,2,1,2
70,95,25,68,2,1,1,2,1,2,3
70,81,27,98,2,1,0,3,1,2,3
66,73,17,78,3,3,0,1,3,2,1
61,68,13,60,1,3,1,2,2,2,3
71,92,25,74,2,2,3,1,1,2,3
69,79,21,99,2,2,2,1,3,2,3
65,69,22,86,3,2,0,2,1,1,2
69,73,22,76,3,3,3,2,2,3,1
74,98,28,72,2,3,1,1,2,2,3
71,81,28,96,2,2,2,1,1,3,3
68,76,23,82,3,2,0,2,2,3,2
69,81,25,68,3,3,0,1,2,1,2
68,91,23,73,1,2,3,2,1,2,1
63,74,17,64,2,1,2,2,1,2,2
68,67,25,98,2,2,0,3,1,3,3
67,83,12,85,3,2,2,1,2,2,1
71,87,26,70,2,3,3,2,2,1,2
66,89,13,59,3,3,0,1,3,1,2
69,95,22,59,3,2,2,1,1,2,1
68,75,15,74,3,2,3,2,2,2,3
63,63,23,73,2,2,1,1,2,1,2
69,98,20,71,2,2,0,1,2,2,1
66,77,10,93,1,3,3,1,2,2,3
71,85,23,99,2,2,1,1,2,3,2
68,87,17,68,2,3,2,1,3,2,3
69,82,25,65,2,2,0,3,1,2,2
65,68,20,89,2,2,0,2,1,2,3
68,90,22,72,2,1,0,1,2,2,2
67,92,14,61,3,2,0,1,2,3,2
65,82,16,59,2,2,1,2,1,2,3
65,80,17,64,1,2,1,1,3,2,3
64,65,25,50,2,1,2,1,2,2,3
69,63,30,97,3,3,1,1,1,2,2
64,74,15,72,3,1,2,1,1,1,3
66,72,26,54,2,2,2,3,2,2,2
65,98,7,58,2,1,2,2,2,2,2
69,91,13,66,3,2,2,2,1,2,3
66,86,14,78,1,2,3,2,1,2,1
64,81,12,85,2,2,0,1,1,3,3
61,67,10,65,2,2,1,2,1,2,1
72,99,22,98,2,2,1,2,2,1,2
67,75,19,88,2,2,1,2,3,1,3
63,64,22,91,1,2,0,1,2,1,2
69,80,24,66,2,3,1,2,2,3,2
70,95,22,69,1,3,3,2,3,3,2
71,95,24,77,2,3,1,1,1,1,3
60,60,20,73,2,1,0,1,3,2,2
70,95,13,63,2,3,3,2,3,2,2
69,71,26,100,1,3,1,1,2,1,3
63,62,16,92,2,3,0,2,1,2,3
69,94,14,62,2,2,2,2,3,3,1
71,95,19,95,2,2,0,2,2,3,1
68,84,15,79,2,3,1,2,1,2,2
64,83,17,51,2,3,0,1,1,1,1
68,93,22,67,1,2,0,2,2,2,2
69,91,22,51,1,2,2,3,1,3,2
65,96,15,54,2,1,0,1,2,1,2
68,82,17,59,2,2,3,2,2,2,3
74,99,26,74,2,3,1,2,2,2,2
72,100,23,69,3,1,0,1,3,1,3
67,65,32,57,3,2,1,3,1,2,1
73,94,27,70,3,3,1,2,1,1,2
68,80,27,65,2,2,1,3,2,3,2
61,76,12,71,2,1,0,2,1,1,1
70,85,25,59,3,3,3,1,1,2,2
62,62,20,80,2,1,1,2,2,3,2
67,80,17,52,2,2,2,2,3,3,2
69,95,21,69,1,3,0,1,3,2,1
93,69,26,95,3,3,0,2,3,1,1
68,77,23,71,2,3,3,2,1,1,3
69,98,15,72,2,2,1,1,2,2,2
68,77,24,53,2,2,2,3,2,3,2
64,74,16,80,2,3,0,2,1,1,1
69,78,21,97,3,2,0,2,1,2,3
66,81,18,65,2,2,2,1,3,1,2
68,85,19,70,2,2,4,3,1,1,2
72,92,25,79,2,2,3,2,2,2,1
63,78,14,55,3,2,2,1,1,1,2
73,93,32,98,3,2,0,2,1,2,2
65,81,9,73,3,2,1,2,3,2,1
65,74,16,56,3,3,1,1,1,1,3
68,86,22,67,1,2,0,3,2,2,3
70,89,24,69,3,2,3,3,2,1,2
65,82,19,67,2,2,0,1,3,2,3
66,62,20,85,3,2,2,2,2,2,2
66,67,22,67,2,3,1,1,2,3,2
69,71,28,66,2,3,2,1,2,2,3
69,87,25,89,1,3,1,1,1,2,2
64,61,25,65,2,3,2,2,1,2,2
66,90,14,51,2,2,1,2,1,2,3
63,71,20,68,1,2,1,1,1,2,3
68,72,18,64,3,2,4,1,3,2,3
68,81,14,95,3,2,2,1,1,1,3
65,69,22,74,3,2,1,2,2,3,1
69,95,17,62,3,2,1,2,1,3,3
66,63,24,99,2,2,2,1,3,1,2
72,94,30,88,1,2,2,1,2,1,2
67,85,15,82,3,2,2,2,1,3,1
67,72,21,73,3,3,1,2,1,2,2
68,77,25,70,3,2,0,2,1,2,2
71,88,17,94,3,3,2,2,1,2,3
73,99,25,74,2,3,1,2,1,2,1
68,96,13,69,2,2,2,2,1,2,3
69,74,29,68,3,2,0,2,1,2,3
69,100,20,64,2,2,0,1,1,2,2
63,60,16,70,2,3,3,3,1,1,1
62,61,18,56,2,2,3,1,1,2,2
70,93,25,53,2,2,0,3,2,2,2
66,68,16,77,3,2,1,3,3,2,3
62,62,16,73,2,2,3,3,1,1,1
64,69,19,59,2,3,2,1,3,1,2
63,77,13,55,2,2,2,1,2,1,3
71,89,31,57,2,2,1,3,2,2,3
