ExScore,Attd,HrsStd,PrevSco,ParInv,Acc2Rs,TutSes,FamInc,ParEdLev,MotLev,PerInf
70,84,32,87,Medium,Medium,2,Medium,High School,Medium,Positive
70,98,15,61,Medium,High,4,Low,High School,Medium,Positive
71,100,18,88,Medium,Medium,2,Medium,College,Medium,Neutral
68,75,21,83,High,High,1,Medium,College,Low,Positive
68,72,24,75,Medium,Medium,3,High,College,Medium,Neutral
70,94,19,99,High,High,0,Low,High School,Medium,Neutral
73,100,15,94,High,High,2,Medium,College,High,Negative
69,85,25,78,High,Medium,2,Medium,High School,Low,Neutral
71,92,24,78,Medium,High,0,Medium,High School,High,Neutral
64,91,15,64,Low,Medium,1,Low,High School,Low,Positive
68,74,28,96,Medium,Medium,0,Medium,High School,Low,Neutral
69,83,27,95,Medium,Medium,0,High,High School,Medium,Neutral
70,93,21,87,High,Low,1,Low,High School,Medium,Positive
66,61,23,85,Medium,High,1,Medium,High School,Medium,Positive
65,73,15,63,Medium,High,2,Medium,Postgraduate,Medium,Neutral
66,66,20,59,Medium,High,4,Medium,College,Low,Positive
61,69,7,88,Low,Medium,0,Low,Postgraduate,Medium,Negative
71,96,25,98,Low,Medium,0,Low,High School,Medium,Positive
60,61,11,55,High,Low,5,High,High School,Medium,Neutral
66,69,29,58,Medium,Medium,1,Low,College,Medium,Positive
61,72,18,61,Low,Low,1,Medium,College,Low,Negative
68,85,19,98,Medium,Medium,2,Medium,High School,High,Negative
68,81,16,85,Medium,High,2,Low,College,High,Positive
65,69,18,84,Medium,Medium,2,Low,High School,Medium,Positive
65,67,29,75,High,Low,3,Low,High School,Medium,Neutral
60,69,5,77,Medium,Medium,2,Low,College,Medium,Negative
67,80,28,65,Low,Medium,2,Low,College,Low,Neutral
65,71,22,58,High,Medium,2,Low,College,Medium,Negative
70,98,13,89,High,Medium,1,High,High School,High,Negative
64,79,14,74,Medium,Medium,1,Medium,High School,Medium,Neutral
68,62,30,63,Medium,High,2,Low,High School,Medium,Positive
69,89,14,82,High,Medium,2,Medium,College,High,Negative
65,73,13,60,Medium,High,0,High,College,High,Neutral
71,86,27,74,Medium,Medium,2,High,High School,Medium,Neutral
65,71,22,60,Medium,Medium,1,Medium,High School,Low,Neutral
65,83,14,88,Medium,High,0,High,High School,Low,Negative
68,91,21,66,Medium,Medium,0,Medium,College,High,Positive
66,97,14,72,Medium,Low,1,Low,High School,High,Neutral
65,70,27,88,Low,Low,1,High,High School,Medium,Neutral
71,73,26,83,High,High,2,Medium,College,Low,Positive
68,79,23,70,Low,Medium,3,Medium,Postgraduate,Medium,Negative
70,97,22,54,Medium,Medium,2,High,College,Medium,Neutral
62,64,20,50,High,Low,0,Low,High School,High,Neutral
61,65,13,87,Medium,High,1,Medium,High School,Low,Positive
70,80,23,97,High,High,0,Medium,High School,Medium,Neutral
62,74,14,54,Medium,Medium,2,Low,High School,High,Neutral
65,66,18,62,High,High,2,High,High School,Medium,Neutral
68,85,22,66,High,Medium,0,Low,College,Low,Positive
70,98,20,73,Medium,High,2,Medium,High School,Medium,Positive
68,100,14,76,Medium,Low,1,Medium,Postgraduate,Low,Neutral
69,75,27,86,Low,Medium,3,Medium,Postgraduate,Medium,Positive
73,84,34,95,Medium,High,1,Low,Postgraduate,Medium,Neutral
71,94,21,73,Medium,Medium,1,Medium,College,Medium,Positive
63,65,15,87,Low,High,0,Low,High School,Medium,Neutral
66,88,11,56,High,Medium,2,Medium,College,Low,Neutral
67,76,22,66,High,Low,1,Low,Postgraduate,Low,Positive
66,76,23,85,Medium,Low,1,Medium,High School,Medium,Neutral
69,63,20,95,High,High,2,High,College,Medium,Positive
72,88,16,94,Medium,High,4,Medium,College,High,Positive
63,70,13,66,Medium,High,1,Medium,High School,Medium,Negative
67,72,25,62,Medium,High,2,Low,High School,Medium,Positive
64,65,25,64,Low,Medium,1,Medium,College,Medium,Negative
68,95,11,64,Medium,Medium,4,Low,High School,High,Positive
71,80,30,54,High,High,1,High,High School,High,Positive
67,83,23,57,Medium,Low,2,Medium,High School,Medium,Positive
67,83,28,61,Medium,Low,1,Low,Postgraduate,Medium,Negative
64,76,12,50,Medium,Medium,2,Medium,College,Medium,Negative
63,68,12,52,High,Low,5,High,College,Low,Neutral
72,90,19,85,High,High,2,Medium,College,Medium,Neutral
63,65,23,81,Low,Medium,2,Low,High School,Low,Neutral
67,64,31,97,High,Medium,2,Medium,High School,Low,Negative
68,88,24,70,Low,Medium,1,Low,Postgraduate,Medium,Positive
64,68,19,72,Low,High,2,Low,College,High,Neutral
65,72,14,53,Medium,High,4,Medium,Postgraduate,Medium,Negative
68,79,27,58,Medium,Low,2,Medium,Postgraduate,High,Neutral
66,78,14,85,Medium,High,2,Low,High School,Medium,Negative
73,88,30,62,Medium,Medium,4,Low,College,High,Positive
68,85,18,89,Low,Medium,1,High,High School,Medium,Positive
72,86,30,85,Medium,High,2,Medium,Postgraduate,High,Neutral
70,89,24,87,Medium,Medium,3,High,High School,Medium,Neutral
66,72,19,85,Medium,Medium,1,Low,College,High,Neutral
66,73,17,85,Low,Medium,3,Medium,College,High,Positive
66,78,18,77,Low,Low,2,Medium,College,Medium,Neutral
65,72,23,84,High,Low,2,Low,High School,Low,Negative
71,99,20,76,High,Low,2,Low,College,High,Neutral
66,93,16,60,Low,Medium,1,Medium,High School,Medium,Positive
63,60,20,70,Medium,Medium,2,Low,Postgraduate,Medium,Neutral
58,62,7,51,High,Medium,0,Medium,College,Low,Positive
61,65,14,63,High,Medium,2,Low,High School,Medium,Neutral
65,81,13,53,Medium,High,2,Low,High School,Low,Positive
67,94,10,71,High,Low,1,High,High School,Medium,Positive
67,89,9,91,Low,High,1,High,Postgraduate,Medium,Neutral
62,69,12,70,High,Low,1,Medium,High School,Medium,Positive
86,76,16,63,Medium,High,0,Low,High School,High,Positive
71,80,32,77,High,Medium,0,Medium,College,Low,Neutral
70,92,17,79,Medium,Medium,1,Low,Postgraduate,Medium,Positive
71,94,21,88,Medium,Medium,1,Medium,College,Medium,Positive
71,96,22,90,High,Low,2,Low,College,High,Neutral
70,80,21,85,High,High,1,High,College,Low,Negative
67,88,20,50,Medium,High,2,Low,High School,Medium,Neutral
60,64,13,50,Medium,Low,0,Medium,High School,High,Positive
73,83,29,99,High,High,0,Medium,College,Medium,Neutral
67,70,31,63,High,Low,1,Medium,High School,High,Neutral
62,77,10,64,Low,High,1,Low,College,High,Negative
67,85,14,87,Medium,High,0,Medium,College,High,Negative
65,70,18,79,High,Low,1,Medium,College,Medium,Positive
61,62,14,73,Medium,Medium,1,Low,High School,Medium,Neutral
61,60,23,56,High,Medium,0,Low,High School,Low,Negative
60,61,16,54,High,Medium,1,Low,High School,Low,Neutral
68,60,33,85,High,High,4,Low,High School,Low,Negative
65,64,27,56,High,Medium,0,Low,College,Low,Neutral
67,70,21,72,High,High,3,Medium,Postgraduate,Low,Neutral
67,69,26,87,High,Low,2,Medium,Postgraduate,Low,Positive
74,99,27,96,High,Medium,0,High,College,Low,Positive
64,72,17,94,Low,Medium,4,Medium,High School,Low,Positive
64,65,15,93,Medium,High,2,Low,College,Low,Neutral
67,82,20,68,Medium,Low,2,Low,High School,Medium,Neutral
74,94,25,96,High,High,6,Medium,High School,High,Negative
69,87,21,84,Medium,Medium,1,Low,College,High,Positive
62,72,11,94,Low,Medium,1,Low,High School,High,Positive
69,89,20,52,High,High,2,Medium,College,Low,Negative
68,89,20,71,High,Medium,1,Medium,Postgraduate,Medium,Negative
74,87,32,91,High,Medium,2,High,High School,Medium,Neutral
68,95,12,70,Medium,Medium,4,Medium,High School,Medium,Positive
73,95,23,94,Medium,Medium,2,Medium,High School,High,Neutral
70,83,29,62,Medium,Low,4,High,College,Low,Negative
69,77,34,52,Medium,High,0,Medium,High School,Medium,Neutral
68,86,18,88,Medium,Medium,2,Medium,College,Medium,Neutral
71,93,23,81,Medium,High,2,Low,College,High,Negative
64,60,23,72,Low,Medium,3,High,College,Low,Neutral
71,100,21,92,Medium,Medium,3,Low,Postgraduate,Low,Positive
65,67,19,91,Medium,Medium,1,Low,High School,Medium,Neutral
68,79,23,66,Low,Medium,1,High,Postgraduate,High,Positive
67,95,5,92,Medium,High,1,Low,College,Low,Neutral
67,69,24,67,Medium,High,2,Medium,Postgraduate,Medium,Negative
67,79,21,81,Medium,Low,2,Medium,High School,Low,Neutral
63,65,19,60,Medium,High,1,Low,Postgraduate,Low,Neutral
68,76,32,63,Medium,Medium,0,Medium,High School,Medium,Positive
66,67,16,72,High,High,1,Low,Postgraduate,Medium,Positive
67,75,18,66,Medium,Medium,1,High,High School,High,Positive
68,75,32,56,Medium,Low,3,Medium,College,Medium,Neutral
72,100,15,74,High,Medium,2,High,Postgraduate,Medium,Neutral
70,100,17,76,Medium,Medium,3,Low,Postgraduate,Low,Neutral
62,65,19,58,Low,High,3,Medium,High School,Low,Negative
69,89,25,59,Medium,Low,2,Low,College,Medium,Neutral
61,62,21,51,Medium,Low,0,Low,High School,Low,Positive
58,61,12,52,Medium,Low,2,Low,High School,Low,Positive
63,64,17,68,Low,Medium,5,Medium,High School,Medium,Neutral
71,99,16,57,High,Medium,4,Medium,College,High,Positive
70,98,20,96,Low,Medium,1,Low,College,Low,Positive
64,68,23,60,High,Medium,1,Low,High School,Medium,Neutral
63,66,23,53,High,Low,2,Medium,College,Low,Positive
63,70,9,70,High,Medium,1,Medium,College,Low,Positive
71,81,26,60,High,Low,2,Low,Postgraduate,High,Positive
65,83,22,53,Low,High,0,Low,Postgraduate,Medium,Negative
68,69,28,88,High,High,2,Low,High School,Low,Neutral
70,90,23,78,Medium,High,1,Medium,High School,High,Neutral
68,72,27,53,High,High,3,Medium,High School,Medium,Neutral
69,97,23,73,Medium,High,3,Low,High School,Medium,Negative
70,86,28,52,Medium,Medium,0,Medium,College,Medium,Positive
67,77,23,68,High,Medium,0,High,High School,Low,Positive
69,92,19,68,Low,High,2,Medium,High School,Medium,Neutral
68,72,25,87,Medium,Medium,3,Medium,Postgraduate,Low,Positive
67,74,23,95,High,Medium,2,Low,College,Medium,Negative
67,97,12,57,Medium,High,0,Low,College,Low,Positive
64,67,12,77,Medium,High,2,Low,College,Medium,Positive
63,62,22,51,High,Medium,2,Low,High School,Medium,Neutral
67,78,21,91,Low,High,1,Medium,Postgraduate,Medium,Negative
70,92,16,68,Medium,High,1,Medium,High School,Medium,Positive
71,91,21,53,High,Medium,1,Medium,Postgraduate,High,Positive
74,97,30,66,Medium,High,1,Medium,College,High,Neutral
70,81,24,64,Medium,High,2,High,High School,High,Positive
59,64,13,88,Low,Low,1,Medium,College,Medium,Neutral
64,84,19,56,Low,Medium,0,Low,High School,Medium,Neutral
67,91,15,78,Low,Medium,2,Medium,High School,Low,Neutral
63,64,18,90,Medium,Medium,1,Low,High School,Medium,Neutral
66,67,18,87,Low,High,5,Low,College,Medium,Positive
62,60,17,97,Medium,Medium,1,Medium,College,Medium,Negative
65,84,12,50,Low,Medium,3,High,High School,Medium,Neutral
73,95,19,68,High,High,3,High,College,Medium,Positive
70,87,17,68,High,High,1,Medium,High School,High,Positive
62,99,2,52,Medium,Low,0,Medium,High School,Low,Neutral
68,63,32,91,Medium,High,2,High,High School,Medium,Positive
74,96,27,84,High,Low,1,High,College,Medium,Neutral
96,93,18,76,Medium,Medium,2,Medium,High School,Low,Neutral
66,73,20,70,High,High,1,Low,High School,High,Negative
69,99,13,95,Low,High,0,Low,Postgraduate,Medium,Positive
70,72,30,63,High,High,1,Low,Postgraduate,Medium,Neutral
73,96,31,67,Medium,Low,2,Medium,College,Medium,Neutral
69,95,21,98,Low,Low,1,Low,High School,Low,Positive
71,90,26,53,High,High,1,Low,High School,Medium,Neutral
65,83,21,89,High,Low,0,Low,College,Low,Neutral
62,65,12,86,Medium,Low,1,Medium,Postgraduate,Medium,Positive
65,74,21,55,Low,Medium,3,Low,College,High,Positive
68,92,17,99,Medium,Medium,1,Medium,College,Medium,Neutral
65,90,19,51,Low,Low,1,Low,Postgraduate,High,Negative
72,96,19,67,Medium,High,4,High,High School,Medium,Neutral
67,61,20,54,High,High,2,High,Postgraduate,Medium,Positive
68,92,20,53,Medium,Low,2,Medium,College,Medium,Positive
68,98,14,98,Low,Medium,0,Medium,High School,Medium,Positive
66,92,16,86,Medium,Medium,2,Medium,College,Low,Neutral
62,65,12,75,Medium,High,0,High,High School,High,Negative
65,63,26,55,Medium,Medium,2,Medium,High School,Medium,Neutral
60,61,7,76,Low,High,1,Medium,High School,High,Positive
70,85,27,66,High,Medium,2,Low,High School,Medium,Neutral
68,85,28,64,Medium,Medium,1,Low,High School,Low,Neutral
72,99,18,81,Medium,High,1,Medium,Postgraduate,Low,Neutral
63,76,4,90,Medium,Medium,2,High,High School,Medium,Positive
63,73,18,72,Medium,High,1,Medium,High School,Low,Neutral
67,85,20,75,Low,Medium,1,Medium,College,Low,Neutral
69,97,17,56,Medium,Medium,2,High,High School,Low,Positive
75,92,29,91,High,Medium,1,High,High School,Low,Neutral
67,77,24,92,Low,Medium,0,High,High School,High,Neutral
69,85,14,77,High,High,2,Low,High School,Medium,Positive
65,94,10,59,Low,Medium,0,Medium,Postgraduate,Low,Positive
65,80,18,75,Low,High,2,Medium,High School,Medium,Negative
63,69,19,55,Medium,Medium,1,Low,College,Low,Positive
65,67,23,88,Low,Medium,2,Medium,High School,Medium,Neutral
58,60,17,66,Medium,Low,0,Low,High School,Medium,Positive
70,89,23,66,High,High,0,Low,High School,Low,Positive
66,64,32,97,Low,Low,1,Medium,College,Medium,Neutral
63,70,25,71,Medium,Low,2,Low,College,Medium,Negative
62,72,20,89,Medium,Low,1,Low,High School,Low,Negative
69,82,19,82,Medium,Medium,2,Medium,College,High,Positive
66,76,18,66,Medium,Medium,1,High,High School,High,Positive
68,87,27,56,High,Low,0,Low,High School,Medium,Neutral
62,62,16,90,Low,Medium,2,High,Postgraduate,Low,Neutral
64,65,20,88,High,Medium,0,Medium,High School,Medium,Negative
65,80,20,58,Medium,High,0,Medium,College,Low,Neutral
64,73,17,62,Medium,High,2,Low,College,Low,Negative
65,72,12,88,Medium,Medium,2,High,High School,High,Positive
65,63,22,99,Medium,Medium,3,Medium,High School,Low,Neutral
70,96,20,92,Low,Medium,0,Medium,College,Medium,Neutral
71,88,23,84,Low,High,2,Medium,Postgraduate,High,Positive
65,65,17,96,Medium,Medium,2,Medium,College,Low,Positive
67,63,27,64,High,Medium,1,High,Postgraduate,Medium,Positive
68,99,15,50,Low,High,4,Low,High School,High,Positive
73,87,30,66,High,High,1,Medium,High School,Low,Neutral
64,77,10,99,Medium,High,0,Medium,High School,Medium,Neutral
71,88,23,94,High,High,3,Low,High School,Low,Positive
70,90,23,53,Medium,High,2,Medium,High School,Medium,Positive
68,91,15,75,Low,High,4,Medium,High School,Medium,Neutral
68,79,23,54,High,Medium,2,Low,College,Medium,Neutral
68,77,28,89,Low,High,3,Low,High School,Medium,Positive
59,60,7,69,Medium,High,0,Low,College,Low,Positive
74,97,23,96,Medium,Medium,2,Medium,College,Medium,Neutral
62,84,5,53,Medium,Medium,1,Low,Postgraduate,Low,Positive
64,68,14,87,High,Low,2,Medium,High School,High,Positive
76,97,30,70,High,High,0,High,Postgraduate,Medium,Positive
70,97,17,63,High,Medium,2,Low,High School,Medium,Positive
69,100,13,76,High,Medium,0,Low,Postgraduate,Medium,Positive
74,100,32,67,Low,High,4,Medium,High School,Medium,Positive
62,70,9,82,High,Medium,2,High,High School,Low,Negative
70,94,14,83,Medium,Medium,2,Low,Postgraduate,High,Positive
71,93,29,54,Low,Medium,4,Low,High School,Medium,Positive
68,69,31,80,Medium,Low,4,Medium,College,Low,Negative
66,64,19,86,High,Low,3,High,Postgraduate,Low,Neutral
67,99,13,54,Low,Medium,3,High,High School,High,Negative
71,72,33,83,High,Medium,3,Low,High School,Low,Neutral
74,95,30,90,Medium,Medium,3,Medium,High School,Medium,Neutral
65,60,24,92,Low,Medium,3,Medium,College,Low,Positive
60,61,15,52,High,Low,1,Medium,High School,Medium,Neutral
69,79,20,85,High,High,2,Medium,College,Low,Neutral
65,70,19,90,Medium,Medium,2,Low,High School,Low,Positive
69,88,22,70,Medium,Low,3,Low,High School,Medium,Positive
70,83,29,77,Medium,Low,1,Medium,High School,High,Neutral
65,63,25,63,High,Low,0,Medium,Postgraduate,Medium,Positive
57,67,14,66,Low,Low,0,Low,High School,Low,Neutral
68,76,28,75,Medium,Medium,0,Medium,High School,Low,Positive
67,67,22,58,High,High,2,High,Postgraduate,Medium,Neutral
70,92,24,69,Medium,Medium,2,Medium,High School,Medium,Negative
68,77,29,65,Medium,Medium,1,Medium,High School,Medium,Neutral
62,64,13,62,High,High,1,Low,College,Medium,Neutral
67,79,20,74,High,Medium,1,Low,High School,Medium,Neutral
66,64,17,92,High,High,0,Medium,Postgraduate,Medium,Positive
60,65,11,62,Medium,Low,2,Medium,College,Medium,Neutral
75,94,35,63,High,Medium,1,Low,College,Medium,Positive
67,97,9,57,Low,Medium,4,Medium,High School,Medium,Neutral
71,93,20,97,Medium,High,1,Low,Postgraduate,Medium,Neutral
63,73,24,82,Low,Low,0,Medium,High School,Medium,Negative
67,71,21,55,High,Medium,2,High,Postgraduate,Low,Positive
68,82,19,82,High,Medium,2,Low,Postgraduate,Low,Negative
65,89,12,59,High,Low,2,Low,High School,Low,Negative
72,100,21,94,Low,High,1,High,College,Medium,Positive
61,65,15,62,Medium,Medium,1,Medium,High School,Medium,Neutral
60,62,7,90,Low,High,1,Medium,College,Medium,Neutral
72,88,27,60,High,High,2,Low,High School,Medium,Positive
72,93,26,78,Medium,Medium,2,Medium,Postgraduate,Medium,Neutral
70,94,20,96,Low,Medium,2,Medium,College,Medium,Negative
67,87,21,65,Low,Medium,2,Medium,College,High,Negative
71,98,26,54,Medium,Medium,0,Low,Postgraduate,Medium,Neutral
66,80,21,78,Medium,Low,0,Medium,Postgraduate,Medium,Negative
72,97,25,59,High,High,0,Low,High School,Low,Positive
70,99,18,86,Medium,Medium,1,High,High School,Medium,Neutral
71,94,28,80,Medium,Low,2,High,High School,Medium,Negative
64,72,22,67,Low,Low,2,Medium,College,High,Negative
66,68,21,85,Medium,Medium,3,High,College,Medium,Positive
64,82,12,62,High,Low,2,Medium,High School,Low,Positive
67,78,22,96,Medium,Medium,0,Low,High School,Medium,Neutral
67,95,15,67,Low,Low,3,Medium,High School,High,Positive
64,64,16,88,High,Low,1,Medium,High School,Medium,Positive
61,70,15,63,Low,Medium,0,Medium,High School,Low,Positive
99,90,14,86,High,High,4,Medium,High School,Medium,Negative
67,64,33,52,Medium,Medium,3,High,High School,Low,Positive
72,73,28,65,Medium,High,3,High,Postgraduate,High,Positive
66,75,32,55,Low,Low,1,Medium,High School,Medium,Neutral
68,85,13,73,Low,High,3,Medium,Postgraduate,High,Positive
64,66,20,72,High,Low,1,Medium,College,Low,Positive
69,94,12,68,High,High,1,High,High School,High,Neutral
65,78,16,99,Medium,High,0,Low,High School,Low,Positive
66,97,14,62,Low,High,1,Medium,Postgraduate,Medium,Neutral
73,79,27,90,High,High,3,Medium,High School,Low,Positive
66,66,26,67,Medium,Medium,3,Medium,High School,High,Negative
65,60,24,60,Medium,Medium,3,Low,Postgraduate,Low,Neutral
71,81,34,82,Medium,Medium,1,Medium,High School,Low,Negative
58,64,11,67,Medium,Low,1,Medium,College,High,Neutral
68,76,28,91,Medium,Medium,0,Low,High School,Medium,Neutral
69,84,27,98,Medium,Medium,0,Low,High School,Medium,Neutral
63,71,14,61,High,Low,0,Low,Postgraduate,Low,Positive
66,67,26,56,Medium,Medium,1,Medium,College,Medium,Negative
69,91,22,66,Medium,Medium,0,High,College,Medium,Negative
69,98,19,73,Medium,Low,3,Low,College,Medium,Negative
63,64,15,65,High,Medium,2,Medium,High School,Medium,Neutral
65,66,16,99,Low,High,1,Low,College,Medium,Positive
76,98,32,89,Low,High,2,High,College,Medium,Positive
67,62,20,98,High,Medium,0,High,Postgraduate,High,Neutral
70,99,25,69,Low,Medium,1,Low,Postgraduate,Medium,Positive
60,60,15,65,Medium,Low,1,Medium,College,Medium,Negative
68,95,15,70,High,Low,2,High,High School,Medium,Neutral
68,72,26,76,Medium,Medium,1,Medium,Postgraduate,Medium,Negative
70,98,12,87,Low,High,2,Low,Postgraduate,Medium,Neutral
68,73,18,94,Medium,High,1,High,Postgraduate,High,Neutral
69,86,20,73,High,High,3,Low,High School,Medium,Neutral
62,63,21,64,Medium,Medium,0,Low,High School,Medium,Negative
64,70,19,66,High,Low,1,High,College,Medium,Neutral
71,91,22,85,High,Medium,2,Medium,High School,Low,Positive
68,81,24,78,Medium,Medium,1,Low,High School,Medium,Positive
72,97,24,74,High,Medium,0,Medium,High School,High,Neutral
64,77,14,60,Medium,Medium,1,High,Postgraduate,Low,Negative
73,95,18,94,Medium,High,6,Low,High School,Medium,Neutral
69,78,27,89,Medium,High,0,Low,Postgraduate,Low,Neutral
70,99,25,57,Low,Medium,1,Medium,Postgraduate,Medium,Positive
69,98,12,68,Medium,High,3,Low,High School,Medium,Neutral
64,73,22,77,Medium,Low,1,High,High School,Medium,Neutral
66,95,8,73,Medium,Medium,2,Medium,College,Low,Neutral
69,94,20,70,Medium,Medium,1,Medium,High School,High,Neutral
68,68,31,86,High,Medium,1,Low,High School,Low,Positive
65,85,14,53,Medium,Low,4,Medium,High School,Medium,Neutral
62,63,15,74,High,Low,4,Low,High School,Medium,Negative
